internalTaxonId,scientificName,name,language,main
22689731,Nyctidromus albicollis,Pauraque,English,true
103798640,Setophaga pitiayumi,Tropical Parula,English,true
22683634,Megaceryle torquata,Ringed Kingfisher,English,true
22683652,Chloroceryle americana,Green Kingfisher,English,true
22694794,Anous stolidus,Common Noddy,English,false
22694794,Anous stolidus,Noddi brun,French,false
22694794,Anous stolidus,Brown Noddy,English,true
22694740,Onychoprion fuscatus,Sterne fuligineuse,French,false
22694740,Onychoprion fuscatus,Sooty Tern,English,true
22684434,Crotophaga ani,Smooth-billed Ani,English,true
22693550,Jacana spinosa,Northern Jacana,English,true
22698557,Hydrobates melania,Black Storm Petrel,English,false
22698557,Hydrobates melania,Black Storm-Petrel,English,false
22698557,Hydrobates melania,Black Storm-petrel,English,true
22697724,Fregata magnificens,Frégate superbe,French,false
22697724,Fregata magnificens,Magnificent Frigatebird,English,true
22694971,Chondrohierax uncinatus,Hook-billed Kite,English,true
22695048,Rostrhamus sociabilis,Snail Kite,English,true
22735514,Buteogallus anthracinus,Common Black-Hawk,English,false
22735514,Buteogallus anthracinus,Common Black Hawk,English,true
22695906,Geranoaetus albicaudatus,White-tailed Hawk,English,true
22727773,Buteo plagiatus,Grey Hawk,English,true
22695897,Buteo brachyurus,Short-tailed Hawk,English,true
22695926,Buteo albonotatus,Zone-tailed Hawk,English,true
144162654,Urotrygon cimar,Cimar Round Ray,English,true
22685553,Ara ambiguus,Guacamayo Ambiguo,Spanish; Castilian,false
22685553,Ara ambiguus,Great Green Macaw,English,true
39384,Triaenodon obesus,Whitetip Reef Shark,English,true
178062,Centropomus armatus,Armed snook,English,false
178062,Centropomus armatus,Longspine snook,English,false
178062,Centropomus armatus,Corcovado,Spanish; Castilian,false
178062,Centropomus armatus,Gualajo,Spanish; Castilian,false
178062,Centropomus armatus,Róbalo chucumite,Spanish; Castilian,false
178062,Centropomus armatus,Róbalo gualajo,Spanish; Castilian,false
191831,Centropomus ensiferus,Swordspine Snook,English,true
178067,Centropomus viridis,White snook,English,false
178067,Centropomus viridis,Róbalo plateado,Spanish; Castilian,false
110847130,Mobula mobular,Giant Devil Ray,English,false
110847130,Mobula mobular,Spinetail Devilray,English,false
110847130,Mobula mobular,Baqra,Maltese,false
110847130,Mobula mobular,Golub Uhan,Croatian,false
110847130,Mobula mobular,Kulaklifolya,Turkish,false
110847130,Mobula mobular,Manta,Spanish; Castilian,false
110847130,Mobula mobular,Mante,French,false
110847130,Mobula mobular,Mobula,Italian,false
110847130,Mobula mobular,Teufelsroche,German,false
110847130,Mobula mobular,شيطان البحر العملاق,Arabic,false
110847130,Mobula mobular,Διαβολόψαρο,"Greek, Modern (1453-)",false
110847130,Mobula mobular,Spinetail Devil Ray,English,true
198528,Tropidodipsas sartorii,Terrestrial Snail Sucker,English,true
22678521,Crax rubra,Pavón Norteño,Spanish; Castilian,false
22678521,Crax rubra,Great Curassow,English,true
22690229,Patagioenas leucocephala,White-crowned Pigeon,English,true
22684340,Coccyzus ferrugineus,Cocos Cuckoo,English,true
22694296,Larus heermanni,Heermann's Gull,English,true
22694552,Thalasseus elegans,Charrán elegante,Spanish; Castilian,false
22694552,Thalasseus elegans,Gaviotín ,Spanish; Castilian,false
22694552,Thalasseus elegans,Pagaza elegante,Spanish; Castilian,false
22694552,Thalasseus elegans,Elegant Tern,English,true
22682989,Electron carinatum,Keel-billed Motmot,English,true
22695849,Buteogallus solitarius,Black Solitary Eagle,English,false
22695849,Buteogallus solitarius,Montane Solitary Eagle,English,false
22695849,Buteogallus solitarius,Aguila Solitaria,Spanish; Castilian,false
22695849,Buteogallus solitarius,Black Solitary Eagle,English,true
45430583,Amazona guatemalae,Northern Mealy Amazon,English,true
22699191,Nesotriccus ridgwayi,Cocos Flycatcher,English,true
22699767,Aphanotriccus capitalis,Tawny-chested Flycatcher,English,true
22735434,Sturnella magna,Eastern Meadowlark,English,true
22722558,Bangsia arcaei,Blue-and-gold Tanager,English,true
22721692,Setophaga chrysoparia,Golden-cheeked Warbler,English,true
22729498,Anas carolinensis,Green-winged Teal,English,true
181500967,Ardea herodias,Great Blue Heron,English,true
154632189,Chaetura vauxi,Vaux's Swift,English,true
22685739,Eupsittula canicularis,Orange-fronted Parakeet,English,true
103776650,Melozone cabanisi,Costa Rican Ground-sparrow,English,true
22729867,Gallinago delicata,Wilson's Snipe,English,true
