"Species","pa","X","Y","bio1_23","bio2_23","bio3_23","bio4_23","bio5_23","bio6_23","bio7_23","bio8_23","bio9_23","bio10_23","bio11_23","bio12_23","bio13_23","bio14_23","bio15_23","bio16_23","bio17_23","bio18_23","bio19_23","alt_23"
"Tolomuco",0,412026.747503155,1180768.12916108,262.778089967037,96,75.0000284593579,735.455318342238,330.999971540642,203.999991884774,126.999979655868,263,269.778098082263,273,254,2785.66568529695,403.778134656848,43,56.221881573605,1169.99998777109,175,302,772.221934378642,53.6656243766835
"Tolomuco",0,557988.747503155,970552.129161076,263.117789898558,106.352884040577,76.1764420202884,748.629378223555,335.470673939135,197.117789898558,138.352884040577,258.869227966307,264.117789898558,273.94134787827,254.117789898558,4494.34249001878,772.458951451369,88.6671100129237,54.587689845421,1835.52664913111,332.485471768138,831.107488468815,1477.15644261836,26.6836340893415
"Tolomuco",0,445992.747503155,1156796.12916108,260.747298845415,94,76,730.748501685254,326.900173004232,203.900173004232,123,261.152874158816,267.900173004232,271.152874158816,251.854570008123,2470.92441587644,344.039335665781,33.6433881341065,56.9618411708308,990.276186380205,141.419501540998,271.579819866754,731.318712438948,82.0320615572771
"Tolomuco",0,537792.747503155,1055376.12916108,141.305076306988,87.6329190274001,80.1384165440431,554.170868932772,196.094461455334,87.6180085488798,108.476452906454,142.61800854888,136.287026730085,146.443492851031,133.443492851031,4561.39597109427,666.252904956571,127.755733065002,48.577695824254,1763.32336754808,409.955341425553,1346.36777581362,769.093951651893,2163.98969125482
"Tolomuco",0,404682.747503155,1182612.12916108,261.228212296088,97,74.7109559767972,740.573864614373,330.517256319291,201.939168272885,128.578088046406,262.228212296088,268.289044023203,272.228212296088,252.939168272885,2617.50970322754,373.072036203276,40.7717877039122,56.2890440232029,1091.52317878652,164.239749637281,280.832286565995,731.188750513606,89.6757371955583
"Tolomuco",0,568086.747503155,944736.129161076,261.245659866169,105.926304224724,75,752.725102910948,335.982701639374,196.05639741465,139.926304224724,254.245659866169,263.586878375709,272.776140827228,252.982701639374,4174.55997674293,703.621475096961,83.5522816544566,54.2065608121455,1750.74873426525,292.863405775515,750.867970282983,1439.73593823739,70.6254748291087
"Tolomuco",0,600216.747503155,1040624.12916108,214.74010942514,102.402866276194,80.9990256333434,620.9113359154,280.142975701334,154.037701920387,126.105273780947,210.636929260698,213.441542563237,223.440153454847,207.440153454847,2850.42212601938,422.77521463303,78.2266827929835,47.3851970535233,1069.35435796832,250.466447094236,638.196920689042,520.49050788143,926.088671649087
"Tolomuco",0,315636.747503155,1156796.12916108,252.279265998104,111.722685326157,74.7226853261569,779.517715223348,333.279265998104,184.279265998104,149,247.916007704596,253.279265998104,263.434867928578,242.916007704596,1620.64174876142,340.380790784093,1,93.2773146738431,874.893868422954,7,248.88016719323,440.838615484404,236.821042466304
"Tolomuco",0,523104.747503155,1139278.12916108,258,88,77.1631632553548,742.617353266151,318,205.163163255355,112.836836744645,258.262794508197,265.099631252843,268.28554782915,249.022753320953,4072.18052390059,482.261013125998,156.185916576308,31.7144521708496,1327.2592317438,555.435365155128,695.88880419998,1255.51911424583,103.854910634369
"Tolomuco",0,594708.747503155,989914.129161076,249.315649173026,106.14937439331,76,684.641761901852,322.616938833453,184.166274779717,138.450664053736,244.721308266526,244.315649173026,258.676303306289,240.721308266526,2581.79994873208,453.284580167688,27.9919524793155,62.6843508269737,1122.69593680173,135.767118571801,584.389564052131,757.231718580436,321.886097194859
"Tolomuco",0,437730.747503155,1128214.12916108,212.617918261155,98,77.0529698133552,581.683756236779,279.617918261155,153.67088807451,125.947030186645,210.617918261155,217.373181525086,220.617918261155,205.492961813036,2774.92541653382,436.01400362775,28.5649484477993,63.9913354989308,1224.61766006644,124.131349002179,360.885323126041,475.948204498615,1041.01863057592
"Tolomuco",0,318390.747503155,1197364.12916108,256.093540022229,106.627856713947,73.2125533470765,775.282204610671,333.721396736176,189.306093369305,144.415303366871,251.599136354316,256.721396736176,266.800497037219,246.385193670348,1669.41841055186,426.406094779123,1,96.4129411391664,935.669126348207,9.02474755605122,190.965758417156,551.548713467376,153.957665173814
"Tolomuco",0,639690.747503155,992680.129161076,139.4828153707,91,78.50343692586,632.068738517201,193.4828153707,78.4896892224199,114.99312614828,141.98625229656,131.98625229656,144.98625229656,128.98625229656,2609.08248622064,422.51031077758,44.50343692586,55,1045.5171846293,168.01374770344,862.0343692586,267.52405848102,2286.24745866192
"Tolomuco",0,545136.747503155,1097788.12916108,217.407437230195,96.0571835588729,80.2325387920878,691.316623082535,279.319759613587,160.495114846802,118.824644766785,217.958825475391,221.407437230195,226.174898438107,208.407437230195,3026.30111056223,318.639692755002,140.339167154832,24.7717225596162,920.447745480343,469.372480142102,575.678211527327,829.684715722225,868.342852383326
"Tolomuco",0,606642.747503155,936438.129161076,263.902477255373,100,73.4684578384347,782.620815460439,335.531542161565,200,135.531542161565,259,264.531542161565,275,254.902477255373,3195.90244225138,543.569302938231,62.5315421615653,57,1304.29705721607,199.198367844423,547.971078601998,1070.95911842037,31.8121502138201
"Tolomuco",0,616740.747503155,1004666.12916108,111.672883904207,86.0627110963496,78.6632054568625,607.445840108336,163.650350024885,55.2508443853983,108.399505639487,114.650350024885,105.27337826472,117.27337826472,101.650350024885,2782.59101647013,456.650350024885,48.0627110963496,58,1125.51136721814,171.977466120678,910.012863819496,267.389827192142,2709.46887477325
"Tolomuco",0,460680.747503155,1150342.12916108,246.241025023924,92,76.3522845822925,667.77651286825,310.022517418719,190.320396189521,119.702121229199,246.374802001012,251.943146253123,255.374802001012,237.727086583304,4134.84960489318,501.247504886602,121.58016316155,36.6477154177075,1374.92666552109,461.804266270192,579.843941645111,1141.75413591606,367.485854424311
"Tolomuco",0,580938.747503155,1095022.12916108,235.053894294149,92,79.9328837828785,686.176654539241,295.12101051127,180.053894294149,115.067116217121,227.002211410571,240.12101051127,244.12101051127,226.772262015245,3323.83133413416,371.092274045911,170.613851658182,22.8812008993006,1005.59164837153,569.593960835107,704.444430788718,951.404121081199,535.138596842868
"Tolomuco",0,578184.747503155,1019418.12916108,229.009585709904,113.116995460046,79.7781250990852,639.377823803847,304.231460610818,162.670715348943,141.560745261875,225.921988010493,230.009585709904,238.009585709904,221.231460610818,2847.4322750662,498.36517225748,39.4974546769006,63.3388703609606,1250.21251223249,143.531422577323,625.645352200905,850.650412819452,695.870933583112
"Tolomuco",0,594708.747503155,1010198.12916108,205.918647924072,106.753489832164,79.9029687261588,610.106163151088,275.740644156657,142.793091776811,132.947552379846,203.52764057128,202.162049200726,214.015679197913,197.947172797491,3071.78375835973,556.383345069945,41.6725173385904,62.1494788939951,1327.45462951421,188.73806779643,668.057049746839,610.1047899446,1102.1858069646
"Tolomuco",0,625920.747503155,984382.129161076,203.491800532757,102,78.6491847049348,607.983637334984,271.349751824769,142.536070209005,128.813681615764,200.491800532757,202.998936529704,211.349751824769,195.954666853456,3228.70789023337,584.945427174213,32.9836010655138,65.7912334129225,1395.65315354929,143.638835038804,662.060727281583,511.606347812655,1169.22398470957
"Tolomuco",0,466188.747503155,1141122.12916108,205.767325560007,93.3813825939588,79.0494531705514,566.412820957779,267.170926979073,149.838997555665,117.331929423407,204.767325560007,208.767325560007,212.707957063693,198.16101165331,3726.14413919644,517.224926532592,90.0373608661374,49.6624904388679,1427.12928112304,292.342947471331,558.895826441895,773.409774639848,1143.17561270211
"Tolomuco",0,347766.747503155,1107930.12916108,228.8652349885,110.715245546839,76.457108760294,705.405687006735,306.537194621479,162.692880681368,143.844313940111,225.797493396869,229.408126228206,238.8652349885,220.279057834934,2104.93565815821,419.475149648075,5.74186321345518,85.7152455468388,1085.0974085772,26.9854937416013,333.302795340942,568.681190880587,699.211164309844
"Tolomuco",0,327570.747503155,1158640.12916108,263.787214960016,111,75,782.933520811031,344,196,148,259,264,275,254,1737.00904952752,359.359508296412,1,91.7865764627539,920.365850395176,6,275.997003827252,448.146084759166,19.0728212877329
"Tolomuco",0,586446.747503155,1038780.12916108,171.471544771452,96.7370153052673,81.7143277519161,571.298859964808,232.208560076719,114.185872523368,118.022687553351,171.471544771452,168.221146772936,177.471544771452,163.484131467669,3522.32049563385,570.012134932,77.8040266194975,56.7244286090504,1445.17690221267,246.658400023862,774.017632248845,538.067994043272,1686.30085393465
"Tolomuco",0,386322.747503155,1096866.12916108,262.870925155303,109,76.6049664206032,749.8434794524,339.300033966272,197.870925155303,141.429108810969,258.475891575906,264.905000386875,273.905000386875,253.870925155303,1807.64161253414,361.241542297328,2.14224976234791,84.928875118826,954.615984976921,12.2504242931232,273.089092035358,460.195143267644,74.4242730512406
"Tolomuco",0,616740.747503155,954878.129161076,260.906977487511,98.4892177621048,74.4076555006327,789.267619615782,330.613908975158,198.532346713686,132.081562261472,256.532346713686,261.532346713686,272.124691213053,251.396195249616,4259.85314837734,674.077194326873,82.9318815787473,54.0930225124889,1720.49995069333,308.868700556093,799.759280965734,1288.46057387097,56.7437083436801
"Tolomuco",0,356946.747503155,1175236.12916108,253.214382816007,105,74.5736136988778,740.876320267949,329.214382816007,188.787996514884,140.426386301122,249.567744383843,253.787996514884,264.214382816007,244.787996514884,1857.72534709413,402.189573493744,7,87.1637207961606,1029.6429231457,30.0482826889548,217.828030557914,547.784348506354,232.617043086149
"Tolomuco",0,560742.747503155,946580.129161076,255.467302958967,108.891333799903,76,740.338068369743,331.53797476579,189.396631152144,142.141343613645,248.396631152144,257.467302958967,266.396631152144,246.467302958967,3960.35891631048,705.657174222515,63.439914366618,59.2120154204681,1722.61815253699,236.281726513695,695.678346569396,1370.56338644873,186.143298330165
"Tolomuco",0,378978.747503155,1171548.12916108,247.826638254693,101.474680869715,75.2637368339823,680.001465995427,320.037582290426,186.545187544338,133.492394746088,244.756131580071,251.242289870385,257.756131580071,239.756131580071,2092.20499887929,398.450154549432,17.5253191302849,77,1058.36760153654,72.3644373669866,236.314375094552,618.314808738286,330.145187150663
"Tolomuco",0,623166.747503155,1070128.12916108,255.314422714296,88,77.7016005847669,732.314440165691,314.135016743339,201.836617328106,112.298399415233,246.314422714296,259.818762419955,265.612822129529,246.314422714296,2505.17032923984,313.394406769678,118.375980926473,26.1794059709575,796.355397380783,493.677357636289,560.015032548855,796.355397380783,163.453699921605
"Tolomuco",0,434976.747503155,1140200.12916108,237.10447263161,95.9539311103883,76.2572165365225,652.732510057393,304.535114037343,179.838399463477,124.696714573866,234.150541521222,243.792330573866,246.581182926955,229.361689168133,4037.1781514698,517.464885962657,99.0746328420679,46.4306414057332,1514.39762558905,349.747188230859,527.617629867569,1172.30422790392,541.886086614314
"Tolomuco",0,430386.747503155,1136512.12916108,207.464201896756,97.1899104994121,76.2348078253537,618.881928600968,273.800730823501,147.845628149443,125.955102674058,205.464201896756,211.609215070226,215.464201896756,199.464201896756,3016.21050291894,443.804941359223,44.7343202678139,55.95744234333,1233.54272515083,173.334578696586,381.004197939201,621.86981095389,1113.3377337234
"Tolomuco",0,533202.747503155,1159562.12916108,261,84,77,760.496446046092,319,210,109,252,268,272,252,4500.86084848835,563.405313322016,180,33,1477.26325542149,644.452628777461,727.677077061884,1469.97389595681,27.2743245727431
"Tolomuco",0,542382.747503155,1007432.12916108,221.726337200983,120.006606015552,80.5293480845672,644.438203567942,300.532524454933,152.629653467488,147.902870987446,218.345763003494,222.771376059955,230.771376059955,214.345763003494,2448.63476693108,476.491394592009,13.5024787433008,72.4392703666236,1167.91475659885,72.7537073743378,472.16215257727,767.185224719373,843.813863084613
"Tolomuco",0,534120.747503155,1009276.12916108,257.717351897927,112.118171725232,78,716.954221426197,333.269955848709,190.39863447389,142.871321374819,253.010506899949,258.763656549536,267.763656549536,248.904933773063,3403.57068971426,612.360014573188,34.0105068999493,63.506299299173,1517.2137298472,161.80777584773,625.126128046444,1057.90588454844,162.878746787779
"Tolomuco",0,593790.747503155,1073816.12916108,228.40226086542,96.9295317558517,80,675.115070945556,291.350818615943,171.421286860091,119.929531755852,221.309136671758,227.421286860091,237.421286860091,219.723696995141,2856.46524902944,312.755341239043,120.962123835302,27.9595876321506,878.22662494763,408.778942074584,613.21713908781,744.969457999283,663.478039073125
"Tolomuco",0,560742.747503155,993602.129161076,229.599598532283,117.542204734527,78.542204734527,686.468496968347,308.647037968425,160.370700899547,148.276337068878,225.418140335689,230.82849616502,239.599598532283,220.759410851324,2460.89771417686,487.539192639615,19.8897969723578,71.702017053568,1162.87910587398,83.9542153774999,482.263047600217,789.467614458527,706.795232519544
"Tolomuco",0,422124.747503155,1179846.12916108,259.98468018032,95,75.8200122133916,724.132621799736,327,201.820012213392,125.179987786608,260.98468018032,266,270,250.984680180319,2933.69960653681,429.582853543286,50.0153198196805,54,1210.41476323458,192.904400394468,310.904400394468,817.632119517284,93.0578569369397
"Tolomuco",0,434976.747503155,1111618.12916108,252.824095197644,102,75.7649768633763,823.041502499744,327.608646652571,193.824095197644,133.784551454926,247.01957459155,258.804126046476,265.059118334268,244.079087485437,3047.92067486947,535.901252771331,17.2612446121499,78.2549922877921,1501.64670501895,54.837388965597,220.130642297172,789.727583622067,346.529602053477
"Tolomuco",0,443238.747503155,1076582.12916108,254.363200782468,108,77,812.377202769776,331.944542359347,191.944542359347,140,248.472271179674,259.835471962142,266.393723141275,245.944542359347,3080.95290016682,498.64699042217,10,68.9214519616018,1364.61929472719,57.7938952943281,656.430640917646,817.269907497311,319.926071084872
"Tolomuco",0,475368.747503155,1057220.12916108,263.708252169157,108,78,771.621957146073,336.798850602157,199.225350968446,137.573499633711,259.34912807059,264.798850602157,274.798850602157,254.34912807059,3344.46890198696,552.200169992517,23.8420252992766,63.1579747007234,1452.75550693819,122.763673598251,621.641185955599,988.010287921323,74.8211115229264
"Tolomuco",0,524940.747503155,1189988.12916108,259.86612741776,82,77.7756531341385,703.565645180863,315,209.775653134139,105.224346865861,250.775653134139,264.86612741776,269,250.775653134139,5248.8971605788,695.166564540561,170.104458399268,38,1769.78365463651,656.031645917676,722.330637088798,1769.78365463651,26.6274105642616
"Tolomuco",0,611232.747503155,933672.129161076,262,100,73.8204974725966,777.282485375068,334.179502527403,199.454812429253,134.72469009815,258,263.634314956657,273.282986433663,253,3225.94087391441,542.247844616734,63,56.5451875707468,1333.24465531662,199.709085822216,549.686801557746,1066.30825896194,33.4496314086076
"Tolomuco",0,546972.747503155,1059064.12916108,127.735721374897,82.1264693252343,79.2797941927567,564.025634229544,178.708865832609,75.8621907001318,102.846675132478,130.011238769876,121.88904624242,132.735721374897,119.042371109942,3410.78042609098,528.103485761694,77.3293566521491,54.1074221691521,1375.22238588629,240.666420485746,1014.93488451208,324.872940605847,2408.6069177587
"Tolomuco",0,425796.747503155,1188144.12916108,260.929782869891,93.1680494309426,75,730.564352902119,326.929782869891,203,123.929782869891,261.929782869891,267.097832300833,270.929782869891,251.929782869891,2807.21058876296,415.182203558668,48.0426019593848,52.9297828698909,1156.85675968903,186.111986428559,300.339289929417,761.699548772913,57.39202228806
"Tolomuco",0,529530.747503155,1145732.12916108,259.860563134464,86.1250991970615,77.1250991970615,761.856380124141,319,208,111,250.878006574384,266,270.752907377322,250.878006574384,4103.50545761365,497.746695834432,166.874900802938,32,1310.12119984912,583.746695834432,694.028675336948,1310.12119984912,61.0232573705499
"Tolomuco",0,515760.747503155,1141122.12916108,258.090108026914,88.9098919730863,77.9098919730863,775.153576459012,320,206,114,259,266,270,249.321438911436,4092.79892275869,474.416991032804,169.345435741488,29,1306.50709905972,597.153533252021,749.172085987619,1244.57008908599,93.4603388451841
"Tolomuco",0,500154.747503155,1120838.12916108,206.783136589814,94.5877299032294,80.4122700967707,571.090263541063,266.958596396273,150.195406686585,116.763189709688,206.195406686585,203.370866493044,213.452284565701,198.701718517156,2706.31579252741,378.679386451258,64.7673424344086,50.9475731782397,1042.42969726193,221.349140428137,467.121298295307,492.906959242782,1114.30561967482
"Tolomuco",0,580020.747503155,1031404.12916108,161.038355734852,94.6794519116173,80.3145699827272,564.189080404234,221.003434148607,103.617183754144,117.386250394464,161.702417286551,157.352925717579,167.289060650745,153.038355734852,3741.6605721558,606.091953732502,80.6257058168473,56.2796483964824,1538.87605768237,258.230043168121,1127.31176489661,385.950084646835,1859.82015742405
"Tolomuco",0,557070.747503155,1047078.12916108,59.9214186040759,79,75,651.547795007611,110.921418604076,6.92141860407585,104,62.7916943975719,53.7916943975719,65.7916943975719,49.9214186040759,2561.27888230742,400.121601127218,37.4521836958763,60.5478163041237,1060.56419167743,132.982948787677,783.948181350408,223.209775668802,3505.54056253499
"Tolomuco",0,544218.747503155,991758.129161076,265,107,77,746.121788354066,338,200,138,260,266.600759097238,276,256,3644.88862858742,669.068608186525,48.7570090122885,62,1598.95293040884,201.963413311992,667.569058514457,1167.62319834847,1.67791792261673
"Tolomuco",0,369798.747503155,1074738.12916108,263.11206154477,113,77,777.253753287064,341.155299157335,195.155299157335,146,258.11206154477,264.155299157335,274.155299157335,253.155299157335,2327.72848731612,432.880801326362,4,82.4131705813552,1159.21730245961,17,363.036100483696,626.743153461949,50.3535335499575
"Tolomuco",0,603888.747503155,1066440.12916108,248.357668458641,94.3284663082718,78.3916202862936,706.064632139944,311.267288363478,192.05642826751,119.210860095967,250.724865040087,252.884592951575,258.3304423415,240.357668458641,2799.19500091395,296.174257610467,147.399495650967,20.7200865945654,819.985470301022,507.932125112933,635.05930205601,775.12375744264,291.105440577572
"Tolomuco",0,450582.747503155,1199208.12916108,258.641642196206,90,76,657.0228304779,319.641642196206,201.965769659465,117.675872536741,259.965769659465,262.738123748609,266.965769659465,249.641642196206,3013.58473042947,439.115513221119,60.4268184848644,47,1184.14691462384,229.900689509778,348.605035383365,760.574185574214,48.0651792777394
"Tolomuco",0,492810.747503155,1170626.12916108,256.268664050488,87,76.6157778020844,682.06191478089,314.652886248404,202.268664050488,112.384222197916,257.884441852573,260.716028783467,265.652886248404,247.308062618481,3950.40328550088,484.037916954046,141.696078315552,31.7290458278385,1284.98772135245,530.1035421127,612.848589976339,1151.08448497457,101.399304320099
"Tolomuco",0,316554.747503155,1199208.12916108,252.959455575451,106.519262360879,73.5192623608789,762.93010632304,330.959455575451,186.772155737563,144.187299837888,248.959455575451,253.666017774218,263.959455575451,244.18526591066,1681.63567143469,430.982497308086,1,97.225824559646,950.708608447174,10.1352407076113,188.092589330388,554.212420074322,201.504048107679
"Tolomuco",0,479958.747503155,1053532.12916108,262.936665231884,108.656988869047,78,752.488091136003,336.593654100931,198.436960689757,138.156693411174,259.436960689757,264.436960689757,273.936665231884,254.500695024211,3504.29447296043,571.784057971617,25.6569888690472,63,1513.6616659357,132.936856581291,638.605304770384,1034.72091455291,92.1112006501578
"Tolomuco",0,424878.747503155,1202896.12916108,261,92.9652365502288,74.9652365502288,713.117245000716,326.957513206763,203.957513206763,123,261.965236550229,266.783454333284,271,252.174058873479,2592.36327666215,385.541234950302,44.0502101367021,52,1064.27197546101,166.359452733357,279.142907066641,598.776838946881,46.0190583298633
"Tolomuco",0,365208.747503155,1183534.12916108,233.250388775841,101.388709645965,74.3887096459646,686.0972952726,305.719428150624,169.859714075312,135.859714075312,230.471004429347,238.719428150624,242.719428150624,224.471004429347,2326.16145659065,383.97219193223,20.7793843464937,67.3609015781942,1048.89579231254,83.3401180940457,297.200242120558,366.411028982666,552.857404520171
"Tolomuco",0,511170.747503155,1055376.12916108,137.962716200593,87.8239985240387,79.4853238691702,534.197929458918,193.7720946408,83.9920684622524,109.780026178547,140.123985498726,133.360095378781,143.360095378781,130.565337022405,3328.38736946285,512.271834205951,63.8192498672385,57.7167737309174,1393.68290671506,219.321439227699,977.402897746099,489.370889662679,2203.92756861729
"Tolomuco",0,623166.747503155,984382.129161076,207.11288746163,103,78.0449470663614,640.795527857505,276.525397990159,145.57034505652,130.955052933639,202.910105867277,207.525397990159,216.067940395269,199.11288746163,3278.58822771216,592.390754165166,38.252340609125,64.2730573810337,1404.63848282588,160.689081432106,688.031316173954,725.467633065447,1111.59409331879
"Tolomuco",0,522186.747503155,1108852.12916108,159.071261583061,86.6439371333374,82.0012776831619,545.846448873752,211.684140144214,106.750570699554,104.93356944466,157.984474282318,158.390674783406,164.283777822237,150.496294061413,2917.68837971587,363.401082125994,77.3726727477672,39.0728189711495,1001.12082171968,291.830591718164,711.192312245489,606.554928379993,1883.13775151109
"Tolomuco",0,475368.747503155,1167860.12916108,254.956866794948,89,76,682.746352484033,316.014120868285,199.901727140883,116.112393727402,255.956866794948,260.46627309956,264.030819058236,246.014120868285,3710.786997721,463.724544756462,114.455853496409,35.7341937594163,1267.29433318067,434.774772793981,534.790700383736,1031.71914774323,161.444352126517
"Tolomuco",0,515760.747503155,1095022.12916108,156.722594447835,88.6690314132046,81.272610362658,524.143655986586,211.20175764508,103.024383922561,108.177373722519,157.722594447835,156.503547119807,161.722594447835,148.722594447835,2812.89365347752,382.476158098973,67.6397614289515,45.4726639102888,1044.378597307,252.638202801636,713.874873321227,458.793367613103,1927.6761926169
"Tolomuco",0,632346.747503155,1062752.12916108,264,85,75.1127084690178,788.214646399752,321.887291530982,210,111.887291530982,254,264.39094779977,275,254,2305.89989835211,278.576826174438,96.8732358363201,27.1127084690178,726.566885116244,451.821353363548,524.887065861575,726.566885116244,24.638649705404
"Tolomuco",0,534120.747503155,1006510.12916108,263,110,78,734,338,197,141,258,265,273,254,3529,631,40,62,1555,182,640,1107,57
"Tolomuco",0,439566.747503155,1110696.12916108,247.387951708027,101.839887402671,77.3000967852556,710.922275415044,320.026170699864,189.32626748512,130.699903214744,242.688048493283,251.845280195783,258.026170699864,240.108632829524,3294.40535896807,582.388166882344,18.3675427978213,77.8162286010893,1633.71061101597,63.8383256320555,526.694363941976,825.790161410543,448.351231210447
"Tolomuco",0,613986.747503155,1026794.12916108,167.653532204115,93.9992294077922,80.9988803430739,558.65919094536,225.65349597273,109.653532204115,115.999963768614,168.309063351522,162.653881268834,173.653532204115,159.653146908012,3020.71431577445,491.995870437014,66,55.9992294077922,1221.67966761645,200.658264451519,917.684182475536,262.351898172725,1766.95628490448
"Tolomuco",0,567168.747503155,1017574.12916108,240.15099545013,116,78,679.858885515964,318.15099545013,170.921078186428,147.229917263702,236.575497725065,241.15099545013,249.805414988767,232.035332252469,2933.61171885321,533.911315833261,26.0353322524693,67.4245022749351,1336.17061105873,113.626639193885,602.876363892018,869.414644008855,506.04752523218
"Tolomuco",0,338586.747503155,1142966.12916108,265,112,75,806.085402604597,347,198,149,260,266,277,256,1855.95073330451,384.516556365586,1,89.6637925705489,982.75156988468,8.83121194325244,313.528117244974,468.369320160624,8.48344363441355
"Tolomuco",0,544218.747503155,1106086.12916108,246.075737802194,92,78.3226476092537,760.517817645999,308.075737802194,191.398385411448,116.677352390746,250.075737802194,253.075737802194,257.217551010447,237.173870380492,3949.14849489797,455.778367191196,177.134849187743,28.015430755594,1267.06221000727,620.239143917822,848.125489929977,1152.05052049857,334.668776732747
"Tolomuco",0,613986.747503155,936438.129161076,263,99,73,789.532668096388,334,200,134,259,264,274,253.557569428629,3390.88835476964,554.853629208527,64.0984830437687,56,1393.69687609586,217.26057746866,586.487826103337,1101.82449417408,25.2157925852854
"Tolomuco",0,554316.747503155,1092256.12916108,214.048031254778,96.533651008787,81,656.085572687521,275.826866020525,157.293215011737,118.533651008787,206.156114606952,218.072049777484,222.281205750385,204.992398681478,2827.13521578345,308.013129340934,99.4408477594747,30.533651008787,914.096263766247,369.987276710853,496.593863828448,799.694413097458,934.133744119226
"Tolomuco",0,554316.747503155,1065518.12916108,174.315984382054,97.2450248346615,82.6115894969534,572.656858625325,234.991014143252,117.656294430298,117.334719712955,173.704394885101,170.462613493279,180.462613493279,166.315984382054,4911.02419214778,667.28230038484,164.310714435544,41.8895079099618,1797.47892444144,531.178102982951,1352.95948714497,944.816874279781,1635.86404153111
"Tolomuco",0,365208.747503155,1115306.12916108,265.558487380948,111,76.9716173187911,753.262517608936,343.028382681209,199.558487380948,143.46989530026,261.629673872397,267,276.586870062157,256.558487380948,1760.61918381595,348.615712320219,1,84.9571961897604,897.672937259489,13,297.846677383804,456.245386192616,8.33594706730635
"Tolomuco",0,501990.747503155,1139278.12916108,255.964797709018,90,76.6808439209755,736.418035190737,318.283953788043,201.964797709018,116.319156079024,256.928358673451,262.964797709018,266.88706365511,247.567907576085,4075.65015433089,449.635838668878,173.885826910525,27,1267.85923786949,618.259353854055,793.551873858628,1106.81945277362,169.130876251453
"Tolomuco",0,545136.747503155,940126.129161076,261.696544781706,108,75.3940992856488,770.317943970727,337.464257837606,194.858357123255,142.605900714351,254.302445496057,262.858357123255,272.766703333663,252.464257837606,4451.70541471723,757.907652538766,63.6965447817061,59,1960.41483140787,261.462554443727,730.533029046278,1549.59914870929,45.6656094028214
"Tolomuco",0,612150.747503155,1034170.12916108,199.097673331533,99.2893554280383,80.6575244991563,593.567617121224,262.05921494222,139.446613207994,122.612601734226,195.493432837379,196.097673331533,206.091208955915,191.440148832377,2880.64093118136,459.649086847426,66.5701856838078,52.3957595058462,1133.68351116398,226.897466062759,627.823143519184,489.0126772985,1211.84499744436
"Tolomuco",0,490974.747503155,1084880.12916108,177.990037193208,98.9542411759035,82.5396620845344,545.456770688547,239.266423254121,119.851844162752,119.414579091369,178.312182078217,174.450375108674,184.041693978868,169.990037193208,1919.92331589289,348.574011849574,11.4544399539027,76.4939032604379,912.281235326209,41.3175610376117,470.151273660407,215.365551590603,1599.43998900947
"Tolomuco",0,576348.747503155,1112540.12916108,263,88,79,752.852286107105,321,210,111,254,269.067012142374,274,254,3117.10149167866,443.273660745142,120.237865550303,32.8049770427218,1087.95062697296,577.773561395098,622.329047242027,1087.95062697296,12.4692006665902
"Tolomuco",0,493728.747503155,1152186.12916108,258.780905310434,89,76.109547344783,749.979896523525,320.780905310434,204.890452655217,115.890452655217,259.223345452842,259.547736723915,269.338465168026,249.890452655217,4024.20193363728,452.700319088178,170.361853920152,27,1227.93269345429,611.014039174212,778.426956084635,1222.82607526566,99.7136873184205
"Tolomuco",0,573594.747503155,988992.129161076,260.983359441851,104.825990451067,76,725.741373526192,333.364659656016,196.348019097867,137.016640558149,256.841142112722,262.729319312032,271.587101982902,252.331184122846,3661.20778740427,622.052086868049,69.090612341316,56.6203830992008,1522.86042974471,256.95392683252,757.39525044269,1098.78328575168,77.4204926498241
